FID,xcnt,ycnt
9751,105.98409892,133.877665866
9752,105.502770465,134.001273387
9753,105.050745994,133.891676472
9754,111.532412027,134.680190033
9755,110.751247539,134.880328518
9756,111.224067678,134.734446696
9757,111.223078881,134.574846388
9758,111.262587463,134.911789611
9759,111.396920294,135.162147909
9760,111.181117585,135.134499178
9761,111.03536822,135.069949644
9762,110.916731573,135.2318447
9763,110.181059293,134.990143565
9764,109.986727096,134.805963324
9765,109.975181116,134.541464786
9766,110.030611679,134.26441743
9767,109.623082885,133.668830863
9768,109.592942866,133.347396557
9769,108.303520541,134.559084038
9770,108.771523232,134.298656853
9771,101.326070388,134.60831561
9772,101.991284483,135.117197567
9773,104.149515546,136.571966033
9774,106.502848974,131.018641423
9775,104.484604441,132.142901569
9776,104.959221368,131.488322776
9777,105.108289986,131.248300701
9778,105.400793,130.642491519
9779,105.44161452,130.949670017
9780,105.704327918,130.734412947
9781,104.919100693,134.108950567
9782,104.520120529,139.543558796
9783,103.799765619,139.783117075
9784,103.423346732,138.94806463
9785,105.181824397,139.417985327
9786,105.345814361,138.859694591
9787,108.902168081,130.782378897
9788,109.043933569,131.099414502
9789,106.385793041,131.346070251
9790,106.970413881,131.388542626
9791,111.872805832,130.627427053
9792,109.025342383,134.065083744
9793,109.505503484,137.931008095
9794,109.717332625,138.254896197
9795,109.901834699,137.796597933
9796,109.865359143,138.545199683
9797,110.291346925,137.497771128
9798,110.344491833,138.011116991
9799,110.436300822,137.879696008
9800,110.436838842,138.20377844
9801,110.257767018,138.489777293
9802,109.226481826,136.92048014
9803,109.615299694,137.205749949
9804,109.505845635,137.509090772
9805,105.432129884,131.209721925
9806,105.800752845,131.12803467
9807,106.106049338,130.974673439
9808,106.411328792,130.797111068
9809,106.157367161,131.235822504
9810,105.333028511,130.080124723
9811,105.511451433,130.154555299
9812,105.791732281,130.242710426
9813,105.795773995,130.020338736
9814,105.072665609,130.388939809
9815,104.86389228,130.224289926
9816,105.434073056,130.37572287
9817,104.788526531,130.659074205
9818,104.532448233,130.95302217
9819,112.49861028,129.988876938
9820,105.427792608,138.275679587
9821,105.181825404,138.455637805
9822,104.949089106,138.681094596
9823,104.52869273,138.223377329
9824,105.101163048,138.03321971
9825,110.65580556,131.900181854
9826,109.346244304,131.26520832
9827,108.74656182,131.399351804
9828,109.28800803,129.98703814
9829,109.418229467,130.38107767
9830,110.234993134,132.204308679
9831,110.382725408,131.768852856
9832,109.180517339,131.399620237
9833,108.599605397,131.126928737
9834,109.132723048,130.373502295
9835,109.514753813,136.619780325
9836,110.037367904,137.345549716
9837,109.715779772,136.937845449
9838,109.858854279,136.835373549
9839,109.664319791,136.143269151
9840,109.487661781,135.89918837
9841,109.789834217,136.361251106
9842,109.468179035,136.357179949
9843,109.911924412,135.930822006
9844,109.714128476,135.499927286
9845,109.139831946,135.489904994
9846,109.130790191,135.244356158
9847,109.165437863,135.752365372
9848,104.618913578,131.231516097
9849,101.951926131,130.81760198
9850,102.537880509,130.776916134
9851,101.015157075,131.392802425
9852,101.368387849,130.831235526
9853,101.051697684,132.010518254
9854,101.611007518,136.086022864
9855,102.896009474,130.847732665
9856,107.918705926,129.9546908
9857,109.087649263,129.664296678
9858,104.697547975,138.820732805
9859,110.215506774,134.45071438
9860,106.685981802,131.502671372
9861,106.631852025,131.226303512
9862,106.525386183,131.263900305
9863,107.606302152,131.703118454
9864,109.593494371,130.86953061
9865,109.521430769,130.698987681
9866,111.440797485,130.388408976
9867,110.128176847,132.746173134
9868,110.419112409,133.017716016
9869,110.784546181,133.951112862
9870,108.229282362,133.884581373
9871,107.51069323,132.935544104
9872,107.828151343,132.700114636
9873,104.150798585,133.805818017
9874,104.050026538,133.152713074
9875,109.232885179,136.223886274
9876,109.497697404,135.325540958
9877,109.828463879,135.051481819
9878,109.491494032,135.059347194
9879,109.803259601,135.311583934
9880,108.904809329,134.822635217
9881,108.769207145,135.126525302
9882,108.611651379,134.889134178
9883,108.557523888,134.709486703
9884,109.10578259,134.466319465
9885,109.146068604,134.699407578
9886,109.721592017,134.763797511
9887,109.422003642,134.780097556
9888,109.612267323,134.508934516
9889,109.361454064,133.902824485
9890,109.240541337,134.203494325
9891,109.582374086,134.178789458
9892,109.51648172,133.778590299
9893,102.147146192,131.214345694
9894,102.158236234,132.280082888
9895,102.863940545,131.320474779
9896,102.931241278,132.397127915
9897,103.632011802,131.749897399
9898,104.060069219,130.866799362
9899,103.885232228,130.594628314
9900,103.685352549,133.075910217
9901,104.558540515,134.618607206
9902,106.983191779,139.402467863
9903,107.372688699,140.495112901
9904,107.617725025,140.038594837
9905,106.708028393,140.137320319
9906,107.033743939,140.828412929
9907,107.847367329,139.694061243
9908,107.482644964,139.120101753
9909,108.186912807,139.380818667
9910,104.203711089,130.450163367
9911,103.667597161,130.010089226
9912,103.750666717,130.253746164
9913,102.118275839,130.338141774
9914,103.194801266,130.373553598
9915,103.21898945,130.002708871
9916,102.571969637,130.318786542
9917,108.53031529,139.144434748
9918,108.505922029,138.735981388
9919,108.942898168,139.182099868
9920,108.831203783,139.675654782
9921,107.673930725,138.357072524
9922,107.375477595,138.755898184
9923,107.253138117,138.445107566
9924,104.599326027,135.442643411
9925,104.971941344,135.406860374
9926,108.000856291,134.351395832
9927,107.881223957,134.409592543
9928,108.017224458,134.170466579
9929,107.580419161,134.446576977
9930,107.772562813,134.702143913
9931,107.604845897,134.221342502
9932,107.712407028,134.154729298
9933,107.423547791,134.289717221
9934,107.236425821,134.239939598
9935,107.347527925,132.995377002
9936,107.212770957,132.990202701
9937,107.083871463,133.229258874
9938,109.104298986,138.855692068
9939,109.517806663,138.961432663
9940,108.925987478,138.62996277
9941,109.317879694,138.660282647
9942,108.624257849,138.299129469
9943,108.790210373,137.867232874
9944,109.233587111,138.032803227
9945,108.938323296,138.157094162
9946,107.949798528,137.977939891
9947,108.273085554,137.757508051
9948,107.969866343,137.438428669
9949,108.392073621,138.162247316
9950,108.506754436,137.53906458
9951,108.759368138,137.362949165
9952,108.805460591,136.997615825
9953,109.021717071,137.464936259
9954,108.560939385,136.969179534
9955,108.003447333,137.21789446
9956,108.194498061,136.553430264
9957,108.037310976,136.79001459
9958,107.495031296,136.253225339
9959,107.385502975,136.747190405
9960,107.836256597,136.371402891
9961,107.816332982,135.855541847
9962,108.029169814,136.148957387
9963,108.230058769,135.899766169
9964,108.308103773,136.119913895
9965,108.124082931,135.588252049
9966,107.821626235,135.301891512
9967,108.021159809,135.236756817
9968,107.608748581,135.464041722
9969,106.847218802,133.359607127
9970,106.868698696,132.702630064
9971,106.896662181,132.974209417
9972,106.609282857,132.685948737
9973,106.231564537,132.83609776
9974,106.444909559,133.005306008
9975,106.287531047,133.107298192
9976,106.423589911,133.321641695
9977,106.604932403,133.200981263
9978,109.035446742,132.409738919
9979,108.380414512,131.962799469
9980,107.226359435,132.095768795
9981,107.207373189,132.23434609
9982,107.436611615,132.160108354
9983,108.041529685,134.718875095
9984,108.126784212,134.10605155
9985,108.496506776,134.276051772
9986,108.617316863,134.009714281
9987,108.942996071,133.808234163
9988,108.126761118,137.069893744
9989,108.346336504,137.006613474
9990,107.321311503,135.836347093
9991,108.461243462,136.31273086
9992,108.482941679,136.584550622
9993,107.784714554,136.930085124
9994,107.907718821,136.632354652
9995,110.459043954,132.723560595
9996,110.329848897,132.856016535
9997,110.634118528,132.493007349
9998,110.404649271,132.450160378
9999,110.286951513,132.443376974
10000,110.229012238,132.609923356
10001,109.935413527,132.509635774
10002,109.969182578,132.975146062
10003,110.254292927,133.088887378
10004,110.745583708,132.886501833
10005,110.573059897,132.945927081
10006,110.782941471,133.568070002
10007,106.124749726,135.991094094
10008,110.452497491,134.302773744
10009,110.527504135,134.645810605
10010,110.780676811,134.479469984
10011,110.012286987,133.546639978
10012,110.195139446,133.7724384
10013,109.736564606,133.537299747
10014,109.87023852,133.438681072
10015,105.846050386,135.607106433
10016,109.393866831,133.172658184
10017,109.544893158,133.113776858
10018,109.353901427,132.820714843
10019,109.800990404,133.150373615
10020,109.61100654,132.869846502
10021,109.453599484,132.578420654
10022,109.583064872,132.539362196
10023,109.480168101,130.17837246
10024,109.712885811,132.484942982
10025,109.230752294,133.490331893
10026,109.304525737,133.663543082
10027,108.768640153,133.520020872
10028,109.217164678,133.295659208
10029,109.051752576,133.24778691
10030,108.93328312,133.495088374
10031,108.428974899,133.747035676
10032,108.606309052,133.595659844
10033,107.864268934,133.782572448
10034,108.100610913,133.550142018
10035,108.27125606,133.534308469
10036,108.381867953,133.330129152
10037,108.386831932,133.108741659
10038,108.569695513,133.222826403
10039,108.7465457,132.907344817
10040,108.889033368,133.097310707
10041,108.693994926,133.140351651
10042,109.041092624,132.83618757
10043,109.117645264,133.009463178
10044,108.555163711,132.356286694
10045,108.801975147,132.67813729
10046,109.54769607,130.516262219
10047,108.920199617,132.553710247
10048,110.702561959,133.211839815
10049,110.442631638,133.621215655
10050,110.329688349,133.320655826
10051,110.710585698,134.179056388
10052,110.539222791,133.949208381
10053,110.639227147,133.602015725
10054,111.073054881,133.801123535
10055,111.176655345,134.355118276
10056,111.042322443,134.145887351
10057,110.93351507,134.351315653
10058,110.933553043,133.935847469
10059,106.928178829,132.065446025
10060,111.015257862,138.006718821
10061,111.36761559,137.843498009
10062,105.958088007,139.02964472
10063,106.279816878,140.21746376
10064,109.689498844,132.187679316
10065,110.073803612,131.987623581
10066,109.986154768,131.728035743
10067,109.711794985,131.854663974
10068,109.244461318,131.714070749
10069,109.026154501,131.885278659
10070,109.022191378,131.669148487
10071,109.375000338,131.989889345
10072,109.242850192,132.273467316
10073,109.401097465,132.336214312
10074,109.089011107,132.192183456
10075,108.703121978,131.582968153
10076,108.758388737,131.972799893
10077,108.100578486,131.889459797
10078,107.315284443,131.885926564
10079,107.070455437,131.832934195
10080,107.101612584,131.618654377
10081,106.955968452,131.687712648
10082,106.798777254,131.093925734
10083,106.7916428,131.274844304
10084,108.27702157,132.587107379
10085,108.366492809,132.794281015
10086,108.000051644,133.014292561
10087,108.11516843,132.813664012
10088,108.229045512,133.01156382
10089,107.969203155,133.344640149
10090,107.726768289,133.174912098
10091,107.85899183,133.045046375
10092,107.205518408,132.474931935
10093,107.369962131,132.712232591
10094,107.533386091,132.511048875
10095,107.660466024,132.822042292
10096,108.03392774,132.564242251
10097,107.723909866,132.420139663
10098,108.222570218,132.36031288
10099,107.601677052,133.937633525
10100,107.48951931,133.862036739
10101,107.194481928,134.022814359
10102,107.714312877,133.580158772
10103,107.542093801,133.285002849
10104,106.776749857,133.563959283
10105,109.215480439,132.626036957
10106,106.077913303,140.81404307
10107,105.603018985,139.442974331
10108,111.215441837,137.610118694
10109,110.796893293,137.656957466
10110,110.855464101,137.951378403
10111,111.881131512,136.306605294
10112,111.289802642,137.11670876
10113,111.575792377,137.497372941
10114,111.588694363,136.905821851
10115,111.715107003,137.16472466
10116,111.845228858,137.425000278
10117,111.591585614,136.463238135
10118,111.072424632,136.706425128
10119,107.417457313,131.500023124
10120,107.284241937,131.65385515
10121,107.268055037,131.380065969
10122,107.098795465,131.277813822
10123,107.510954479,131.804082677
10124,107.772360454,131.653543955
10125,107.880202798,131.843987692
10126,107.951047933,132.087413456
10127,108.49555827,131.540589685
10128,108.904068545,131.276208318
10129,109.352137284,130.990926835
10130,107.317192324,133.401361618
10131,108.309536557,130.973849691
10132,108.373353189,131.235821653
10133,108.652918209,130.760717466
10134,108.354289493,130.804955815
10135,107.059047312,133.79256766
10136,107.386647967,133.609623928
10137,107.052259358,133.546752553
10138,109.192414459,130.68733198
10139,109.325238295,130.616668724
10140,108.799317215,130.455567232
10141,108.480807722,130.525693195
10142,58.0654481422,69.6734659135
10143,60.3260712101,67.9116195711
10144,54.3022135925,66.456016166
10145,52.7574946972,65.6903928035
10146,55.0867571631,65.8078769071
10147,56.6076688621,64.80441776
10148,59.0984127082,68.4458757286
10149,56.7206827396,66.9996218234
10150,59.6162540219,69.4837542849
10151,57.4877831839,67.7909765718
10152,62.0237498135,67.1433538469
10153,58.2128519731,68.0949313745
10154,57.9159847286,66.5794842385
10155,58.55474837,67.7184583089
10156,57.9150830344,67.1458341003
10157,57.7248589173,66.1318821808
10158,58.3452891539,67.2091822248
10159,58.18030283,64.6748076511
10160,60.1982745651,60.5774349426
10161,60.4589027623,60.1751711217
10162,60.390987449,59.7875961224
10163,59.5634578356,56.0222602839
10164,61.8574900003,57.0372729894
10165,66.4620794148,56.9971058554
10166,61.7425709778,56.7734977398
10167,67.4011451492,57.9776787435
10168,66.3352060009,59.2049103252
10169,66.6474428069,58.1634840468
10170,66.9060249984,60.0083445026
10171,67.6939744998,59.4612738877
10172,68.26999558,58.3837798946
10173,67.6874680537,56.9940493249
10174,68.5556136871,56.1291862978
10175,49.8716101471,63.0647969785
10176,51.0831227465,68.9844875599
10177,57.9926185143,69.4197847294
10178,63.703305802,62.031586342
10179,63.0830970886,61.784652587
10180,62.2981247711,62.1324035384
10181,63.6008762549,61.2044452955
10182,61.3235033632,60.3332871779
10183,60.4723076483,60.8401203286
10184,60.1558884118,61.3734539072
10185,63.0165148994,57.577891801
10186,66.0995811515,60.6816221012
10187,65.5558785537,60.0780764633
10188,57.2981451462,60.7381220364
10189,52.8306917615,59.7791863382
10190,55.4662584255,62.0429351722
10191,56.813537888,67.4163580156
10192,56.9299238099,68.1428895459
10193,57.3040480376,64.8109234175
10194,60.9249411476,64.2220234586
10195,62.5029517174,61.419584541
10196,62.9787380983,60.9899557915
10197,62.127272089,60.7061695236
10198,60.7115169806,61.5453330241
10199,61.1256054919,60.9924492287
10200,63.0211425109,59.7723343448
10201,64.7012452532,58.9561723958
10202,53.9727113115,63.7251868427
10203,54.3850494332,62.570270805
10204,53.3756756273,62.4105061935
10205,86.8795886169,83.0175778095
10206,90.3820280242,84.2484483504
10207,78.2368553734,79.5471459447
10208,77.4083868659,80.2985582771
10209,90.2516329409,83.5387946417
10210,90.8847276963,79.2690768884
10211,73.3657340398,77.6109377286
10212,73.0934979705,78.2372226279
10213,92.3831027446,69.4452184052
10214,92.294518303,57.8522581554
10215,85.6096561341,82.0440167013
